2024-04-08 10:01:10.523715 connection.mysql_connection [INFO] =================================================
2024-04-08 10:03:37.426100 root [DEBUG] ['4.42E+0', 'kgCO₂e']
2024-04-08 10:03:37.571841 root [DEBUG] 1.70E-1 kgCO₂e
2024-04-08 10:03:37.572968 root [DEBUG] ['1.70E-1', 'kgCO₂e']
2024-04-08 10:03:37.726249 root [DEBUG] 1.24E+0 kgCO₂e
2024-04-08 10:03:37.727455 root [DEBUG] ['1.24E+0', 'kgCO₂e']
2024-04-08 10:03:37.869220 root [DEBUG] 1.16E+0 kgCO₂e
2024-04-08 10:03:37.870057 root [DEBUG] ['1.16E+0', 'kgCO₂e']
2024-04-08 10:03:38.019776 root [DEBUG] 6.78E-1 kgCO₂e
2024-04-08 10:03:38.021540 root [DEBUG] ['6.78E-1', 'kgCO₂e']
2024-04-08 10:03:38.162607 root [DEBUG] 9.19E-1 kgCO₂e
2024-04-08 10:03:38.163422 root [DEBUG] ['9.19E-1', 'kgCO₂e']
2024-04-08 10:03:38.344367 root [DEBUG] 9.48E-1 kgCO₂e
2024-04-08 10:03:38.345324 root [DEBUG] ['9.48E-1', 'kgCO₂e']
2024-04-08 10:03:38.685512 root [DEBUG] 9.07E-1 kgCO₂e
2024-04-08 10:03:38.686841 root [DEBUG] ['9.07E-1', 'kgCO₂e']
2024-04-08 10:03:38.980949 root [DEBUG] 2.07E+2 kgCO₂e
2024-04-08 10:03:38.981785 root [DEBUG] ['2.07E+2', 'kgCO₂e']
2024-04-08 10:03:39.267857 root [DEBUG] 1.99E+2 kgCO₂e
2024-04-08 10:03:39.268752 root [DEBUG] ['1.99E+2', 'kgCO₂e']
2024-04-08 10:03:39.486376 root [DEBUG] 1.94E+2 kgCO₂e
2024-04-08 10:03:39.488109 root [DEBUG] ['1.94E+2', 'kgCO₂e']
2024-04-08 10:03:39.660917 root [DEBUG] 2.20E+2 kgCO₂e
2024-04-08 10:03:39.662580 root [DEBUG] ['2.20E+2', 'kgCO₂e']
2024-04-08 10:03:39.816510 root [DEBUG] 2.44E+2 kgCO₂e
2024-04-08 10:03:39.818194 root [DEBUG] ['2.44E+2', 'kgCO₂e']
2024-04-08 10:03:39.957888 root [DEBUG] 2.52E+2 kgCO₂e
2024-04-08 10:03:39.959306 root [DEBUG] ['2.52E+2', 'kgCO₂e']
2024-04-08 10:03:40.100702 root [DEBUG] 2.63E+2 kgCO₂e
2024-04-08 10:03:40.101589 root [DEBUG] ['2.63E+2', 'kgCO₂e']
2024-04-08 10:03:40.274719 root [DEBUG] 3.83E+2 kgCO₂e
2024-04-08 10:03:40.276092 root [DEBUG] ['3.83E+2', 'kgCO₂e']
2024-04-08 10:03:40.419209 root [DEBUG] 2.42E+2 kgCO₂e
2024-04-08 10:03:40.420601 root [DEBUG] ['2.42E+2', 'kgCO₂e']
2024-04-08 10:03:40.563252 root [DEBUG] 2.75E+2 kgCO₂e
2024-04-08 10:03:40.564565 root [DEBUG] ['2.75E+2', 'kgCO₂e']
2024-04-08 10:03:40.707835 root [DEBUG] 4.31E+2 kgCO₂e
2024-04-08 10:03:40.709080 root [DEBUG] ['4.31E+2', 'kgCO₂e']
2024-04-08 10:03:40.861659 root [DEBUG] 5.40E+0 kgCO₂e
2024-04-08 10:03:40.862800 root [DEBUG] ['5.40E+0', 'kgCO₂e']
2024-04-08 10:03:41.009608 root [DEBUG] 5.51E+0 kgCO₂e
2024-04-08 10:03:41.011708 root [DEBUG] ['5.51E+0', 'kgCO₂e']
2024-04-08 10:03:41.159815 root [DEBUG] 5.33E+0 kgCO₂e
2024-04-08 10:03:41.160845 root [DEBUG] ['5.33E+0', 'kgCO₂e']
2024-04-08 10:03:41.310600 root [DEBUG] 9.23E+0 kgCO₂e
2024-04-08 10:03:41.311515 root [DEBUG] ['9.23E+0', 'kgCO₂e']
2024-04-08 10:03:41.456554 root [DEBUG] 9.34E+0 kgCO₂e
2024-04-08 10:03:41.457719 root [DEBUG] ['9.34E+0', 'kgCO₂e']
2024-04-08 10:03:41.603745 root [DEBUG] 9.16E+0 kgCO₂e
2024-04-08 10:03:41.604908 root [DEBUG] ['9.16E+0', 'kgCO₂e']
2024-04-08 10:03:41.751523 root [DEBUG] 1.45E+1 kgCO₂e
2024-04-08 10:03:41.752694 root [DEBUG] ['1.45E+1', 'kgCO₂e']
2024-04-08 10:03:41.893363 root [DEBUG] 1.29E+1 kgCO₂e
2024-04-08 10:03:41.894748 root [DEBUG] ['1.29E+1', 'kgCO₂e']
2024-04-08 10:03:42.033142 root [DEBUG] 5.18E+2 kgCO₂e
2024-04-08 10:03:42.034881 root [DEBUG] ['5.18E+2', 'kgCO₂e']
2024-04-08 10:03:42.180098 root [DEBUG] 3.10E+2 kgCO₂e
2024-04-08 10:03:42.182951 root [DEBUG] ['3.10E+2', 'kgCO₂e']
2024-04-08 10:03:42.329809 root [DEBUG] 7.03E-1 kgCO₂e
2024-04-08 10:03:42.332663 root [DEBUG] ['7.03E-1', 'kgCO₂e']
2024-04-08 10:03:42.475138 root [DEBUG] 7.29E-1 kgCO₂e
2024-04-08 10:03:42.478123 root [DEBUG] ['7.29E-1', 'kgCO₂e']
2024-04-08 10:03:42.654486 root [DEBUG] 8.74E-1 kgCO₂e
2024-04-08 10:03:42.659197 root [DEBUG] ['8.74E-1', 'kgCO₂e']
2024-04-08 10:03:42.806147 root [DEBUG] 9.01E-1 kgCO₂e
2024-04-08 10:03:42.807389 root [DEBUG] ['9.01E-1', 'kgCO₂e']
2024-04-08 10:03:42.952890 root [DEBUG] 4.84E+0 kgCO₂e
2024-04-08 10:03:42.954929 root [DEBUG] ['4.84E+0', 'kgCO₂e']
2024-04-08 10:03:43.103593 root [DEBUG] 5.70E+0 kgCO₂e
2024-04-08 10:03:43.105241 root [DEBUG] ['5.70E+0', 'kgCO₂e']
2024-04-08 10:03:43.255676 root [DEBUG] 3.14E+0 kgCO₂e
2024-04-08 10:03:43.257172 root [DEBUG] ['3.14E+0', 'kgCO₂e']
2024-04-08 10:03:43.404462 root [DEBUG] 3.53E+0 kgCO₂e
2024-04-08 10:03:43.406609 root [DEBUG] ['3.53E+0', 'kgCO₂e']
2024-04-08 10:03:43.554584 root [DEBUG] 1.75E+2 kgCO₂e
2024-04-08 10:03:43.556951 root [DEBUG] ['1.75E+2', 'kgCO₂e']
2024-04-08 10:03:43.700572 root [DEBUG] 6.95E+2 kgCO₂e
2024-04-08 10:03:43.702899 root [DEBUG] ['6.95E+2', 'kgCO₂e']
2024-04-08 10:03:43.868360 root [DEBUG] 3.91E+1 kgCO₂e
2024-04-08 10:03:43.869671 root [DEBUG] ['3.91E+1', 'kgCO₂e']
2024-04-08 10:03:44.024817 root [DEBUG] 2.00E+0 kgCO₂e
2024-04-08 10:03:44.026592 root [DEBUG] ['2.00E+0', 'kgCO₂e']
2024-04-08 10:03:44.178437 root [DEBUG] 1.82E+1 kgCO₂e
2024-04-08 10:03:44.180268 root [DEBUG] ['1.82E+1', 'kgCO₂e']
2024-04-08 10:03:44.329239 root [DEBUG] 1.30E+1 kgCO₂e
2024-04-08 10:03:44.330299 root [DEBUG] ['1.30E+1', 'kgCO₂e']
2024-04-08 10:03:44.481995 root [DEBUG] 3.94E+0 kgCO₂e
2024-04-08 10:03:44.484782 root [DEBUG] ['3.94E+0', 'kgCO₂e']
2024-04-08 10:03:44.636792 root [DEBUG] 1.14E+0 kgCO₂e
2024-04-08 10:03:44.639019 root [DEBUG] ['1.14E+0', 'kgCO₂e']
2024-04-08 10:03:44.781742 root [DEBUG] 1.58E+0 kgCO₂e
2024-04-08 10:03:44.783746 root [DEBUG] ['1.58E+0', 'kgCO₂e']
2024-04-08 10:03:44.935261 root [DEBUG] 1.39E-1 kgCO₂e
2024-04-08 10:03:44.935943 root [DEBUG] ['1.39E-1', 'kgCO₂e']
2024-04-08 10:03:45.093589 root [DEBUG] 3.82E+0 kgCO₂e
2024-04-08 10:03:45.095236 root [DEBUG] ['3.82E+0', 'kgCO₂e']
2024-04-08 10:03:45.251104 root [DEBUG] 1.19E+0 kgCO₂e
2024-04-08 10:03:45.253603 root [DEBUG] ['1.19E+0', 'kgCO₂e']
2024-04-08 10:03:45.399263 root [DEBUG] 1.14E+0 kgCO₂e
2024-04-08 10:03:45.399760 root [DEBUG] ['1.14E+0', 'kgCO₂e']
2024-04-08 10:03:45.552466 root [DEBUG] 1.23E+0 kgCO₂e
2024-04-08 10:03:45.553432 root [DEBUG] ['1.23E+0', 'kgCO₂e']
2024-04-08 10:03:45.698255 root [DEBUG] 3.41E+0 kgCO₂e
2024-04-08 10:03:45.699525 root [DEBUG] ['3.41E+0', 'kgCO₂e']
2024-04-08 10:03:45.850704 root [DEBUG] 3.27E+0 kgCO₂e
2024-04-08 10:03:45.851863 root [DEBUG] ['3.27E+0', 'kgCO₂e']
2024-04-08 10:03:45.996732 root [DEBUG] 3.63E+0 kgCO₂e
2024-04-08 10:03:45.998015 root [DEBUG] ['3.63E+0', 'kgCO₂e']
2024-04-08 10:03:46.137764 root [DEBUG] 5.75E-2 kgCO₂e
2024-04-08 10:03:46.138684 root [DEBUG] ['5.75E-2', 'kgCO₂e']
2024-04-08 10:03:46.298185 root [DEBUG] 7.84E-2 kgCO₂e
2024-04-08 10:03:46.299342 root [DEBUG] ['7.84E-2', 'kgCO₂e']
2024-04-08 10:03:46.463605 root [DEBUG] 7.67E-2 kgCO₂e
2024-04-08 10:03:46.465521 root [DEBUG] ['7.67E-2', 'kgCO₂e']
2024-04-08 10:03:46.608293 root [DEBUG] 1.31E+0 kgCO₂e
2024-04-08 10:03:46.609769 root [DEBUG] ['1.31E+0', 'kgCO₂e']
2024-04-08 10:03:46.753407 root [DEBUG] 5.90E-1 kgCO₂e
2024-04-08 10:03:46.755535 root [DEBUG] ['5.90E-1', 'kgCO₂e']
2024-04-08 10:03:46.900991 root [DEBUG] 3.27E+2 kgCO₂e
2024-04-08 10:03:46.902341 root [DEBUG] ['3.27E+2', 'kgCO₂e']
2024-04-08 10:03:47.046554 root [DEBUG] 3.33E+2 kgCO₂e
2024-04-08 10:03:47.047735 root [DEBUG] ['3.33E+2', 'kgCO₂e']
2024-04-08 10:03:47.191134 root [DEBUG] 3.64E+0 kgCO₂e
2024-04-08 10:03:47.193138 root [DEBUG] ['3.64E+0', 'kgCO₂e']
2024-04-08 10:03:47.336133 root [DEBUG] 3.47E+0 kgCO₂e
2024-04-08 10:03:47.337974 root [DEBUG] ['3.47E+0', 'kgCO₂e']
2024-04-08 10:03:47.479372 root [DEBUG] 4.50E+0 kgCO₂e
2024-04-08 10:03:47.481614 root [DEBUG] ['4.50E+0', 'kgCO₂e']
2024-04-08 10:03:47.623265 root [DEBUG] 3.00E-1 kgCO₂e
2024-04-08 10:03:47.624899 root [DEBUG] ['3.00E-1', 'kgCO₂e']
2024-04-08 10:03:47.776102 root [DEBUG] 1.54E+0 kgCO₂e
2024-04-08 10:03:47.777094 root [DEBUG] ['1.54E+0', 'kgCO₂e']
2024-04-08 10:03:47.969632 root [DEBUG] 4.43E+2 kgCO₂e
2024-04-08 10:03:47.971963 root [DEBUG] ['4.43E+2', 'kgCO₂e']
2024-04-08 10:03:48.117983 root [DEBUG] 3.36E+2 kgCO₂e
2024-04-08 10:03:48.119313 root [DEBUG] ['3.36E+2', 'kgCO₂e']
2024-04-08 10:03:48.264848 root [DEBUG] 2.95E+2 kgCO₂e
2024-04-08 10:03:48.266021 root [DEBUG] ['2.95E+2', 'kgCO₂e']
2024-04-08 10:03:48.413278 root [DEBUG] 3.20E+2 kgCO₂e
2024-04-08 10:03:48.415149 root [DEBUG] ['3.20E+2', 'kgCO₂e']
2024-04-08 10:03:48.593781 root [DEBUG] 3.94E+2 kgCO₂e
2024-04-08 10:03:48.596101 root [DEBUG] ['3.94E+2', 'kgCO₂e']
2024-04-08 10:03:48.740287 root [DEBUG] 4.33E+2 kgCO₂e
2024-04-08 10:03:48.741664 root [DEBUG] ['4.33E+2', 'kgCO₂e']
2024-04-08 10:03:48.883366 root [DEBUG] 4.45E+2 kgCO₂e
2024-04-08 10:03:48.884512 root [DEBUG] ['4.45E+2', 'kgCO₂e']
2024-04-08 10:03:49.034197 root [DEBUG] 2.73E+0 kgCO₂e
2024-04-08 10:03:49.035839 root [DEBUG] ['2.73E+0', 'kgCO₂e']
2024-04-08 10:03:49.179028 root [DEBUG] 1.34E+0 kgCO₂e
2024-04-08 10:03:49.180960 root [DEBUG] ['1.34E+0', 'kgCO₂e']
2024-04-08 10:03:49.327448 root [DEBUG] 2.09E+3 kgCO₂e
2024-04-08 10:03:49.328289 root [DEBUG] ['2.09E+3', 'kgCO₂e']
2024-04-08 10:03:49.471394 root [DEBUG] 5.75E+2 kgCO₂e
2024-04-08 10:03:49.472939 root [DEBUG] ['5.75E+2', 'kgCO₂e']
2024-04-08 10:03:49.614445 root [DEBUG] 2.48E+2 kgCO₂e
2024-04-08 10:03:49.615887 root [DEBUG] ['2.48E+2', 'kgCO₂e']
2024-04-08 10:03:49.776486 root [DEBUG] 5.01E+2 kgCO₂e
2024-04-08 10:03:49.777645 root [DEBUG] ['5.01E+2', 'kgCO₂e']
2024-04-08 10:03:49.940650 root [DEBUG] 7.55E+2 kgCO₂e
2024-04-08 10:03:49.941731 root [DEBUG] ['7.55E+2', 'kgCO₂e']
2024-04-08 10:03:50.088373 root [DEBUG] 9.57E+2 kgCO₂e
2024-04-08 10:03:50.090641 root [DEBUG] ['9.57E+2', 'kgCO₂e']
2024-04-08 10:03:50.233855 root [DEBUG] 5.69E+2 kgCO₂e
2024-04-08 10:03:50.235666 root [DEBUG] ['5.69E+2', 'kgCO₂e']
2024-04-08 10:03:50.377183 root [DEBUG] 1.69E+2 kgCO₂e
2024-04-08 10:03:50.379253 root [DEBUG] ['1.69E+2', 'kgCO₂e']
2024-04-08 10:03:50.524476 root [DEBUG] 9.13E+1 kgCO₂e
2024-04-08 10:03:50.526915 root [DEBUG] ['9.13E+1', 'kgCO₂e']
2024-04-08 10:03:50.666222 root [DEBUG] 5.52E+1 kgCO₂e
2024-04-08 10:03:50.667530 root [DEBUG] ['5.52E+1', 'kgCO₂e']
2024-04-08 10:03:50.840567 root [DEBUG] 5.54E+2 kgCO₂e
2024-04-08 10:03:50.841706 root [DEBUG] ['5.54E+2', 'kgCO₂e']
2024-04-08 10:03:50.982175 root [DEBUG] 2.77E+2 kgCO₂e
2024-04-08 10:03:50.983703 root [DEBUG] ['2.77E+2', 'kgCO₂e']
2024-04-08 10:03:51.126748 root [DEBUG] 1.11E+2 kgCO₂e
2024-04-08 10:03:51.128510 root [DEBUG] ['1.11E+2', 'kgCO₂e']
2024-04-08 10:03:51.278350 root [DEBUG] 3.38E+2 kgCO₂e
2024-04-08 10:03:51.280598 root [DEBUG] ['3.38E+2', 'kgCO₂e']
2024-04-08 10:03:51.424836 root [DEBUG] 4.52E+2 kgCO₂e
2024-04-08 10:03:51.425934 root [DEBUG] ['4.52E+2', 'kgCO₂e']
2024-04-08 10:03:51.572731 root [DEBUG] 1.12E+3 kgCO₂e
2024-04-08 10:03:51.573561 root [DEBUG] ['1.12E+3', 'kgCO₂e']
2024-04-08 10:03:51.718641 root [DEBUG] 3.93E+2 kgCO₂e
2024-04-08 10:03:51.720177 root [DEBUG] ['3.93E+2', 'kgCO₂e']
2024-04-08 10:03:51.866234 root [DEBUG] 1.64E+2 kgCO₂e
2024-04-08 10:03:51.868290 root [DEBUG] ['1.64E+2', 'kgCO₂e']
2024-04-08 10:03:52.030386 root [DEBUG] 3.33E+2 kgCO₂e
2024-04-08 10:03:52.031481 root [DEBUG] ['3.33E+2', 'kgCO₂e']
2024-04-08 10:03:52.180972 root [DEBUG] 5.01E+2 kgCO₂e
2024-04-08 10:03:52.182373 root [DEBUG] ['5.01E+2', 'kgCO₂e']
2024-04-08 10:03:52.330055 root [DEBUG] 6.69E+2 kgCO₂e
2024-04-08 10:03:52.331398 root [DEBUG] ['6.69E+2', 'kgCO₂e']
2024-04-08 10:03:52.473632 root [DEBUG] 3.00E-1 kgCO₂e
2024-04-08 10:03:52.475200 root [DEBUG] ['3.00E-1', 'kgCO₂e']
2024-04-08 10:03:52.617354 root [DEBUG] 2.78E-1 kgCO₂e
2024-04-08 10:03:52.618617 root [DEBUG] ['2.78E-1', 'kgCO₂e']
2024-04-08 10:03:52.767364 root [DEBUG] 3.76E+0 kgCO₂e
2024-04-08 10:03:52.769341 root [DEBUG] ['3.76E+0', 'kgCO₂e']
2024-04-08 10:03:52.912456 root [DEBUG] 2.86E-1 kgCO₂e
2024-04-08 10:03:52.914008 root [DEBUG] ['2.86E-1', 'kgCO₂e']
2024-04-08 10:03:53.069223 root [DEBUG] 3.39E-1 kgCO₂e
2024-04-08 10:03:53.070400 root [DEBUG] ['3.39E-1', 'kgCO₂e']
2024-04-08 10:03:53.270370 root [DEBUG] 2.88E-1 kgCO₂e
2024-04-08 10:03:53.282232 root [DEBUG] ['2.88E-1', 'kgCO₂e']
2024-04-08 10:03:53.429742 root [DEBUG] 3.22E-1 kgCO₂e
2024-04-08 10:03:53.431118 root [DEBUG] ['3.22E-1', 'kgCO₂e']
2024-04-08 10:03:53.589855 root [DEBUG] 2.82E-1 kgCO₂e
2024-04-08 10:03:53.591170 root [DEBUG] ['2.82E-1', 'kgCO₂e']
2024-04-08 10:03:53.740470 root [DEBUG] 2.87E-1 kgCO₂e
2024-04-08 10:03:53.741679 root [DEBUG] ['2.87E-1', 'kgCO₂e']
2024-04-08 10:03:53.888332 root [DEBUG] 3.41E-1 kgCO₂e
2024-04-08 10:03:53.889296 root [DEBUG] ['3.41E-1', 'kgCO₂e']
2024-04-08 10:03:54.034292 root [DEBUG] 2.79E-1 kgCO₂e
2024-04-08 10:03:54.035575 root [DEBUG] ['2.79E-1', 'kgCO₂e']
2024-04-08 10:03:54.181356 root [DEBUG] 3.09E-1 kgCO₂e
2024-04-08 10:03:54.182856 root [DEBUG] ['3.09E-1', 'kgCO₂e']
2024-04-08 10:03:54.330101 root [DEBUG] 3.20E-1 kgCO₂e
2024-04-08 10:03:54.331523 root [DEBUG] ['3.20E-1', 'kgCO₂e']
2024-04-08 10:03:54.477591 root [DEBUG] 1.24E+0 kgCO₂e
2024-04-08 10:03:54.478733 root [DEBUG] ['1.24E+0', 'kgCO₂e']
2024-04-08 10:03:54.618282 root [DEBUG] 1.85E+0 kgCO₂e
2024-04-08 10:03:54.619468 root [DEBUG] ['1.85E+0', 'kgCO₂e']
2024-04-08 10:03:54.813497 root [DEBUG] 1.85E+0 kgCO₂e
2024-04-08 10:03:54.815121 root [DEBUG] ['1.85E+0', 'kgCO₂e']
2024-04-08 10:03:54.957060 root [DEBUG] 1.40E+0 kgCO₂e
2024-04-08 10:03:54.958526 root [DEBUG] ['1.40E+0', 'kgCO₂e']
2024-04-08 10:03:55.103103 root [DEBUG] 1.22E+0 kgCO₂e
2024-04-08 10:03:55.105317 root [DEBUG] ['1.22E+0', 'kgCO₂e']
2024-04-08 10:03:55.252396 root [DEBUG] 6.20E-1 kgCO₂e
2024-04-08 10:03:55.254572 root [DEBUG] ['6.20E-1', 'kgCO₂e']
2024-04-08 10:03:55.404486 root [DEBUG] 3.98E-1 kgCO₂e
2024-04-08 10:03:55.405943 root [DEBUG] ['3.98E-1', 'kgCO₂e']
2024-04-08 10:03:55.551468 root [DEBUG] 6.44E-1 kgCO₂e
2024-04-08 10:03:55.554115 root [DEBUG] ['6.44E-1', 'kgCO₂e']
2024-04-08 10:03:55.696252 root [DEBUG] 2.54E-1 kgCO₂e
2024-04-08 10:03:55.697917 root [DEBUG] ['2.54E-1', 'kgCO₂e']
2024-04-08 10:03:55.856461 root [DEBUG] 1.13E+0 kgCO₂e
2024-04-08 10:03:55.858580 root [DEBUG] ['1.13E+0', 'kgCO₂e']
2024-04-08 10:03:56.001584 root [DEBUG] 1.13E+0 kgCO₂e
2024-04-08 10:03:56.003279 root [DEBUG] ['1.13E+0', 'kgCO₂e']
2024-04-08 10:03:56.141342 root [DEBUG] 1.49E+0 kgCO₂e
2024-04-08 10:03:56.143632 root [DEBUG] ['1.49E+0', 'kgCO₂e']
2024-04-08 10:03:56.289117 root [DEBUG] 1.24E+0 kgCO₂e
2024-04-08 10:03:56.290199 root [DEBUG] ['1.24E+0', 'kgCO₂e']
2024-04-08 10:03:56.433723 root [DEBUG] 7.26E+0 kgCO₂e
2024-04-08 10:03:56.435179 root [DEBUG] ['7.26E+0', 'kgCO₂e']
2024-04-08 10:03:56.578607 root [DEBUG] 3.40E+0 kgCO₂e
2024-04-08 10:03:56.579477 root [DEBUG] ['3.40E+0', 'kgCO₂e']
2024-04-08 10:03:56.723001 root [DEBUG] 5.50E+0 kgCO₂e
2024-04-08 10:03:56.724825 root [DEBUG] ['5.50E+0', 'kgCO₂e']
2024-04-08 10:03:56.915571 root [DEBUG] 6.50E+0 kgCO₂e
2024-04-08 10:03:56.917039 root [DEBUG] ['6.50E+0', 'kgCO₂e']
2024-04-08 10:03:57.151954 root [DEBUG] 6.50E-1 kgCO₂e
2024-04-08 10:03:57.152816 root [DEBUG] ['6.50E-1', 'kgCO₂e']
2024-04-08 10:03:57.476067 root [DEBUG] 5.00E-1 kgCO₂e
2024-04-08 10:03:57.477310 root [DEBUG] ['5.00E-1', 'kgCO₂e']
2024-04-08 10:03:57.737701 root [DEBUG] 1.80E+0 kgCO₂e
2024-04-08 10:03:57.739218 root [DEBUG] ['1.80E+0', 'kgCO₂e']
2024-04-08 10:03:58.313589 root [DEBUG] 4.00E-1 kgCO₂e
2024-04-08 10:03:58.314480 root [DEBUG] ['4.00E-1', 'kgCO₂e']
2024-04-08 10:03:58.550404 root [DEBUG] 3.20E-1 kgCO₂e
2024-04-08 10:03:58.551186 root [DEBUG] ['3.20E-1', 'kgCO₂e']
2024-04-08 10:03:58.778139 root [DEBUG] 6.50E-1 kgCO₂e
2024-04-08 10:03:58.779559 root [DEBUG] ['6.50E-1', 'kgCO₂e']
2024-04-08 10:03:58.936152 root [DEBUG] 3.14E+3 kgCO₂e
2024-04-08 10:03:58.936996 root [DEBUG] ['3.14E+3', 'kgCO₂e']
2024-04-08 10:03:59.096889 root [DEBUG] 5.71E+0 kgCO₂e
2024-04-08 10:03:59.097809 root [DEBUG] ['5.71E+0', 'kgCO₂e']
2024-04-08 10:03:59.242985 root [DEBUG] 7.69E+0 kgCO₂e
2024-04-08 10:03:59.245244 root [DEBUG] ['7.69E+0', 'kgCO₂e']
2024-04-08 10:03:59.395362 root [DEBUG] 3.84E-1 kgCO₂e
2024-04-08 10:03:59.396901 root [DEBUG] ['3.84E-1', 'kgCO₂e']
2024-04-08 10:03:59.540244 root [DEBUG] 6.30E+0 kgCO₂e
2024-04-08 10:03:59.541326 root [DEBUG] ['6.30E+0', 'kgCO₂e']
2024-04-08 10:03:59.686427 root [DEBUG] 1.07E-1 kgCO₂e
2024-04-08 10:03:59.687770 root [DEBUG] ['1.07E-1', 'kgCO₂e']
2024-04-08 10:03:59.838276 root [DEBUG] 7.62E-1 kgCO₂e
2024-04-08 10:03:59.839851 root [DEBUG] ['7.62E-1', 'kgCO₂e']
2024-04-08 10:03:59.984024 root [DEBUG] 1.40E+0 kgCO₂e
2024-04-08 10:03:59.985341 root [DEBUG] ['1.40E+0', 'kgCO₂e']
2024-04-08 10:04:00.140138 root [DEBUG] 2.48E+0 kgCO₂e
2024-04-08 10:04:00.141890 root [DEBUG] ['2.48E+0', 'kgCO₂e']
2024-04-08 10:04:00.290545 root [DEBUG] 3.42E-1 kgCO₂e
2024-04-08 10:04:00.292191 root [DEBUG] ['3.42E-1', 'kgCO₂e']
2024-04-08 10:04:00.483225 root [DEBUG] 1.36E+0 kgCO₂e
2024-04-08 10:04:00.484794 root [DEBUG] ['1.36E+0', 'kgCO₂e']
2024-04-08 10:04:00.634296 root [DEBUG] 1.39E+0 kgCO₂e
2024-04-08 10:04:00.635520 root [DEBUG] ['1.39E+0', 'kgCO₂e']
2024-04-08 10:04:00.786190 root [DEBUG] 1.66E+0 kgCO₂e
2024-04-08 10:04:00.787793 root [DEBUG] ['1.66E+0', 'kgCO₂e']
2024-04-08 10:04:00.949811 root [DEBUG] 4.83E+1 kgCO₂e
2024-04-08 10:04:00.950914 root [DEBUG] ['4.83E+1', 'kgCO₂e']
2024-04-08 10:04:01.095856 root [DEBUG] 3.71E+1 kgCO₂e
2024-04-08 10:04:01.097285 root [DEBUG] ['3.71E+1', 'kgCO₂e']
2024-04-08 10:04:01.239634 root [DEBUG] 3.66E+1 kgCO₂e
2024-04-08 10:04:01.242105 root [DEBUG] ['3.66E+1', 'kgCO₂e']
2024-04-08 10:04:01.389325 root [DEBUG] 3.64E+1 kgCO₂e
2024-04-08 10:04:01.390423 root [DEBUG] ['3.64E+1', 'kgCO₂e']
2024-04-08 10:04:01.527802 root [DEBUG] 3.67E+1 kgCO₂e
2024-04-08 10:04:01.528987 root [DEBUG] ['3.67E+1', 'kgCO₂e']
2024-04-08 10:04:01.671299 root [DEBUG] 7.19E-1 kgCO₂e
2024-04-08 10:04:01.672338 root [DEBUG] ['7.19E-1', 'kgCO₂e']
2024-04-08 10:04:01.826153 root [DEBUG] 9.05E-1 kgCO₂e
2024-04-08 10:04:01.828581 root [DEBUG] ['9.05E-1', 'kgCO₂e']
2024-04-08 10:04:01.978972 root [DEBUG] 1.31E+0 kgCO₂e
2024-04-08 10:04:01.981719 root [DEBUG] ['1.31E+0', 'kgCO₂e']
2024-04-08 10:04:02.129444 root [DEBUG] 6.80E-1 kgCO₂e
2024-04-08 10:04:02.132269 root [DEBUG] ['6.80E-1', 'kgCO₂e']
2024-04-08 10:04:02.293404 root [DEBUG] 3.69E+1 kgCO₂e
2024-04-08 10:04:02.294926 root [DEBUG] ['3.69E+1', 'kgCO₂e']
2024-04-08 10:04:02.447124 root [DEBUG] 3.96E+0 kgCO₂e
2024-04-08 10:04:02.449466 root [DEBUG] ['3.96E+0', 'kgCO₂e']
2024-04-08 10:04:02.593020 root [DEBUG] 1.76E+0 kgCO₂e
2024-04-08 10:04:02.595540 root [DEBUG] ['1.76E+0', 'kgCO₂e']
2024-04-08 10:04:02.759557 root [DEBUG] 3.39E+0 kgCO₂e
2024-04-08 10:04:02.761617 root [DEBUG] ['3.39E+0', 'kgCO₂e']
2024-04-08 10:04:02.931048 root [DEBUG] 3.40E-1 kgCO₂e
2024-04-08 10:04:02.933136 root [DEBUG] ['3.40E-1', 'kgCO₂e']
2024-04-08 10:04:03.083853 root [DEBUG] 6.80E-1 kgCO₂e
2024-04-08 10:04:03.086170 root [DEBUG] ['6.80E-1', 'kgCO₂e']
2024-04-08 10:04:03.228928 root [DEBUG] 3.16E+0 kgCO₂e
2024-04-08 10:04:03.231278 root [DEBUG] ['3.16E+0', 'kgCO₂e']
2024-04-08 10:04:03.419859 root [DEBUG] 4.00E+0 kgCO₂e
2024-04-08 10:04:03.420903 root [DEBUG] ['4.00E+0', 'kgCO₂e']
2024-04-08 10:04:03.577534 root [DEBUG] 1.10E+0 kgCO₂e
2024-04-08 10:04:03.578380 root [DEBUG] ['1.10E+0', 'kgCO₂e']
2024-04-08 10:04:03.761587 root [DEBUG] 1.70E+0 kgCO₂e
2024-04-08 10:04:03.762652 root [DEBUG] ['1.70E+0', 'kgCO₂e']
2024-04-08 10:04:03.904672 root [DEBUG] 3.20E+0 kgCO₂e
2024-04-08 10:04:03.906169 root [DEBUG] ['3.20E+0', 'kgCO₂e']
2024-04-08 10:04:04.050776 root [DEBUG] 3.40E+0 kgCO₂e
2024-04-08 10:04:04.051942 root [DEBUG] ['3.40E+0', 'kgCO₂e']
2024-04-08 10:04:04.196740 root [DEBUG] 4.00E+0 kgCO₂e
